RECORD_TIME,H_WIND_AMOUNT,H_COLD_PRESS,H_QLWC,H_FYL,H_PRESS_DIFF,H_LYL,H_SF,H_ACT_FS,H_GDFN,OFT,TS,GFD,BFC
2023-11-18 14:00:00,6058.86,430.58,3.45,1.25,175.13,48.3,3.99,263.85,14480.18,3,1,1,1
2023-04-16 00:00:00,5720.02,430.06,1.67,2.74,174.52,43.05,18.82,240.29,11350.03,4,1,1,1
2023-06-21 04:00:00,5843.0,424.76,1.92,3.75,170.3,47.02,8.12,263.97,13993.19,4,1,1,2
2023-06-26 18:00:00,5955.74,433.3,1.58,4.8,171.85,45.4,5.23,262.18,14076.9,3,1,1,1
2023-08-04 01:00:00,5923.63,437.2,0.96,5.48,176.2,45.83,4.78,259.28,13695.74,1,1,1,1
2023-09-16 17:00:00,5773.27,436.63,1.08,5.18,177.35,44.35,3.07,250.73,12460.22,5,1,1,1
2023-11-10 01:00:00,5970.38,432.23,2.58,3.78,177.32,48.2,2.6,259.61,13834.36,5,3,3,1
2023-04-14 15:00:00,5743.75,428.99,1.77,2.72,174.93,43.91,20.17,247.07,12044.26,1,1,1,1
2024-02-16 20:00:00,6040.46,429.92,2.36,6.03,173.64,47.41,10.48,270.28,15141.77,5,1,1,1
2023-06-15 11:00:00,5863.82,428.46,1.77,3.99,172.25,46.85,5.47,263.59,14452.26,1,1,1,4
2023-04-19 10:00:00,3150.44,269.69,2.53,0.0,138.41,52.15,18.8,206.61,5283.68,4,1,1,1
2023-06-13 05:00:00,5956.69,426.13,1.77,3.27,173.09,46.48,4.05,267.91,15162.82,1,1,1,1
2023-07-14 08:00:00,5873.9,437.4,0.0,5.09,177.69,45.62,3.8,256.66,13287.42,5,4,4,1
2023-11-20 04:00:00,6016.39,430.73,3.52,1.33,175.2,49.08,3.27,263.16,14323.63,1,2,2,1
2023-12-18 17:00:00,6061.98,431.59,2.95,6.21,175.63,46.83,9.89,266.85,14841.32,4,1,1,1
2023-06-30 22:00:00,5928.46,432.36,0.0,5.05,169.91,46.16,12.33,251.65,12902.0,3,1,1,1
2023-06-18 16:00:00,5813.64,430.08,1.75,4.09,174.34,46.77,5.46,258.09,13742.21,2,1,1,1
2023-11-10 17:00:00,5997.03,428.65,2.27,3.86,173.06,48.04,3.13,269.45,14962.05,2,1,1,4
2023-04-06 12:00:00,5962.19,437.25,1.87,5.01,175.73,45.41,16.54,259.61,13809.59,1,1,1,1
2023-04-18 09:00:00,5701.19,421.84,1.92,1.75,172.49,48.38,18.78,244.39,11708.45,4,1,1,1
2023-06-01 16:00:00,5926.24,437.36,1.87,4.39,174.98,47.06,6.0,267.42,15018.54,1,1,1,1
2023-05-18 02:00:00,5919.72,440.17,1.66,4.49,178.34,47.64,12.81,257.69,13947.65,1,3,3,1
2023-05-04 16:00:00,5944.91,434.47,1.93,4.22,173.18,46.58,16.85,253.44,13528.97,1,1,1,1
2023-05-06 21:00:00,5881.93,438.51,2.3,4.42,177.0,47.3,21.24,259.11,14017.85,2,1,3,3
2023-05-26 09:00:00,5901.85,440.19,1.8,4.4,177.98,46.94,11.01,262.57,14431.46,1,3,1,1
2023-05-11 08:00:00,6001.6,437.88,1.76,4.35,175.71,46.64,16.09,264.95,14947.58,3,1,1,1
2024-02-23 10:00:00,6062.14,434.32,1.84,6.0,178.04,47.11,19.34,270.68,15275.09,1,2,2,1
2023-06-08 04:00:00,5928.74,434.01,2.15,4.5,171.46,46.66,9.77,267.82,15083.67,3,1,1,1
2023-08-22 08:00:00,6047.86,432.31,2.01,4.96,171.33,45.25,2.31,264.64,14560.83,4,1,1,1
2023-10-15 06:00:00,5527.64,390.56,1.77,0.0,161.82,46.58,1.35,277.33,15592.94,1,1,1,1
2023-07-17 17:00:00,5961.48,440.76,0.0,5.02,179.22,45.45,1.65,257.11,13542.5,1,1,1,1
2023-10-13 03:00:00,5826.08,424.95,1.65,1.48,175.53,47.95,2.32,257.56,13299.58,3,1,1,1
2023-10-15 16:00:00,5851.55,418.13,1.93,0.0,169.81,47.03,2.41,272.33,15398.64,5,1,1,1
2023-07-10 14:00:00,5967.08,431.97,0.0,5.01,169.69,44.72,5.22,263.57,14229.82,1,1,1,1
2023-07-01 06:00:00,5929.2,434.19,0.0,5.05,172.24,46.51,11.38,252.6,12993.4,1,1,1,4
2023-04-29 11:00:00,5940.07,433.49,2.77,3.27,174.94,47.23,19.7,264.63,14748.91,5,1,1,1
2023-06-13 07:00:00,5905.77,429.05,1.75,3.31,176.33,46.62,3.83,263.46,14541.07,1,1,1,1
2023-08-19 16:00:00,6056.74,431.16,2.39,4.94,169.93,44.43,1.24,271.93,15383.94,1,2,2,1
2023-10-11 20:00:00,5755.39,417.44,1.63,1.49,167.84,48.06,2.04,254.93,12847.03,1,1,1,1
2024-02-29 21:00:00,6060.52,437.4,1.93,6.02,181.28,47.15,20.57,268.56,15024.32,1,1,1,2
2023-09-29 20:00:00,5936.56,433.4,2.18,3.61,176.89,46.64,1.27,256.38,13413.36,5,1,1,1
2023-03-22 19:00:00,5783.56,424.2,3.66,5.22,166.43,46.06,21.08,255.56,12969.71,1,1,1,1
2023-09-12 23:00:00,5843.04,436.18,1.03,5.17,176.84,44.98,1.92,254.52,13011.89,1,1,1,1
2023-10-02 11:00:00,5642.97,414.68,1.87,0.0,174.49,43.23,1.56,251.54,12279.71,4,1,1,1
2023-04-26 12:00:00,5589.74,413.5,2.33,1.95,171.0,48.16,16.44,265.03,14389.97,4,1,1,1
2023-12-02 01:00:00,4812.81,344.75,2.5,0.0,146.17,40.75,9.44,244.31,9878.64,2,1,1,1
2024-01-05 03:00:00,6038.98,431.44,2.12,6.06,175.46,46.81,10.11,268.28,14933.5,1,1,1,1
2023-08-06 05:00:00,5943.85,437.85,1.07,5.46,176.61,44.77,1.61,258.86,13670.24,1,3,3,1
2023-07-07 16:00:00,6025.56,431.32,0.0,4.96,168.79,44.21,3.09,265.08,14540.61,1,3,3,1
2023-03-18 21:00:00,5823.84,420.57,3.17,4.69,167.03,46.61,23.33,259.31,13468.96,2,1,1,1
2023-10-23 23:00:00,6004.31,420.36,2.95,2.81,167.74,49.45,3.94,269.88,15021.02,1,1,1,1
2024-02-23 01:00:00,6067.26,431.97,1.97,6.01,175.61,47.35,19.94,272.29,15458.88,1,2,2,1
2023-04-30 12:00:00,6059.58,432.69,2.99,3.21,170.61,48.64,17.47,262.41,14790.52,4,1,1,1
2023-04-26 19:00:00,5913.09,425.77,2.23,2.41,173.1,48.29,17.24,262.66,14950.51,1,1,1,1
2023-12-17 03:00:00,6094.76,431.7,2.28,5.55,175.9,47.98,8.79,266.91,14928.34,3,1,1,1
2023-06-22 01:00:00,5883.12,432.89,1.68,4.22,171.01,45.57,5.31,254.42,13078.53,1,1,1,1
2023-05-26 10:00:00,5828.97,436.63,1.87,4.4,175.84,47.41,10.83,256.78,13643.31,1,3,1,1
2023-08-09 23:00:00,5862.88,437.44,1.08,5.55,176.53,46.39,5.08,253.9,12986.06,5,2,2,1
2023-12-17 15:00:00,6062.59,433.58,2.47,5.79,178.08,46.97,7.09,264.6,14584.34,1,1,1,1
2023-11-21 10:00:00,5879.76,429.82,3.19,1.76,175.28,47.61,5.78,252.52,12872.01,1,1,1,1
2023-05-04 00:00:00,5904.0,439.76,1.88,4.41,178.26,46.94,18.16,257.75,13920.26,1,1,1,1
2023-03-12 22:00:00,309.34,-0.59,1.12,0.0,-0.38,43.85,7.51,0.0,0.0,5,1,1,1
2023-03-29 22:00:00,5818.75,435.38,2.44,5.13,174.89,47.81,21.68,250.66,12613.9,4,1,1,1
2023-06-02 01:00:00,5848.55,438.65,1.95,4.55,176.78,47.66,7.14,263.06,14350.51,1,1,1,1
2023-06-13 23:00:00,5711.93,420.83,2.06,3.08,172.55,46.02,3.61,254.47,13128.18,1,1,1,2
2023-07-02 22:00:00,5265.79,380.49,0.0,0.0,147.68,42.43,3.21,240.58,10465.55,1,1,1,1
2023-08-06 20:00:00,5956.3,439.35,1.09,5.46,178.19,45.5,1.47,259.47,13785.05,1,1,1,1
2023-03-09 09:00:00,5882.51,435.5,2.27,5.14,177.4,47.93,20.85,256.57,13297.58,1,1,1,1
2023-08-20 21:00:00,5984.05,429.53,1.88,5.0,169.05,46.23,1.69,262.71,14218.57,4,1,1,1
2024-01-13 08:00:00,6005.81,435.87,2.74,6.06,180.34,46.96,12.88,263.58,14337.75,1,1,1,1
2024-01-11 02:00:00,5934.28,434.08,3.1,6.13,179.09,47.24,7.56,257.48,13514.7,1,1,1,1
2023-07-09 06:00:00,5974.54,439.25,0.0,5.01,177.33,45.63,5.63,255.03,13349.48,3,1,1,1
2024-01-06 10:00:00,5979.78,431.95,2.51,6.19,176.51,46.84,4.19,261.64,14073.99,2,1,1,1
2023-05-28 07:00:00,5872.07,438.21,1.73,4.54,176.13,46.95,19.11,261.46,14229.96,5,1,1,1
2023-07-01 10:00:00,5946.34,437.46,0.0,5.03,175.04,47.43,11.4,253.8,13165.86,1,1,1,4
2023-08-14 19:00:00,5842.24,430.59,1.11,3.66,175.5,44.74,3.64,246.78,12230.09,4,1,1,1
2024-01-01 00:00:00,6034.17,433.33,2.04,6.0,177.48,46.08,7.26,267.19,14788.3,1,1,1,1
2023-07-15 18:00:00,5803.12,427.58,0.0,5.16,168.41,45.44,5.25,250.58,12524.48,5,1,1,1
2023-08-07 21:00:00,5913.62,434.66,1.17,5.5,173.9,45.87,2.86,256.22,13340.46,1,1,1,1
2023-05-06 14:00:00,5965.86,438.46,2.06,4.36,176.37,47.15,21.42,262.95,14624.39,1,1,1,1
2023-12-24 03:00:00,5981.42,430.66,3.23,6.25,175.25,47.81,6.21,262.33,14149.55,1,1,1,1
2023-12-03 11:00:00,6139.18,430.39,3.91,2.55,174.03,46.98,9.56,269.06,15263.97,1,1,1,1
2023-08-25 15:00:00,6042.6,436.12,1.86,5.05,175.07,44.95,1.9,269.82,15124.66,1,1,1,3
2023-08-28 22:00:00,6024.07,435.43,1.58,5.17,174.56,45.32,2.23,267.69,14852.33,1,1,1,1
2023-04-20 01:00:00,4648.99,358.39,2.51,0.0,160.52,49.21,13.89,256.32,12012.59,1,1,1,1
2023-09-01 05:00:00,5838.1,435.83,1.63,5.35,176.06,44.61,3.36,255.37,13066.95,5,1,1,1
2024-01-31 06:00:00,5977.91,434.27,2.65,6.08,178.57,45.8,11.65,256.88,13550.51,1,1,1,1
2023-09-02 02:00:00,5949.94,431.11,1.55,5.24,170.47,44.0,3.86,268.59,14761.26,2,1,1,1
2023-03-02 05:00:00,6004.64,432.43,2.41,5.2,171.35,48.03,16.63,267.69,14779.92,5,1,1,1
2023-12-11 23:00:00,5979.46,431.65,2.98,4.96,177.02,47.36,4.01,259.44,13828.32,5,3,3,1
2023-09-25 14:00:00,5874.83,432.46,2.67,3.99,172.36,48.76,2.63,259.09,13530.86,2,1,1,1
2023-09-27 23:00:00,2322.54,178.45,1.39,0.0,92.2,48.45,1.07,171.99,3628.42,5,1,1,1
2023-03-30 08:00:00,5852.04,437.75,2.18,5.1,177.14,46.23,21.96,251.25,12718.0,3,2,2,1
2023-05-26 08:00:00,5900.87,435.77,1.79,4.4,173.38,47.38,10.86,267.12,14949.21,1,1,1,1
2024-01-15 09:00:00,5984.58,435.81,3.34,6.08,180.2,46.57,13.62,262.67,14205.88,4,3,3,1
2023-04-01 18:00:00,5929.76,441.71,2.59,4.94,183.81,46.73,21.51,252.23,12967.41,2,1,1,1
2023-10-28 17:00:00,5853.95,428.05,2.0,2.89,173.6,48.38,1.37,251.34,12718.9,1,1,1,1
2023-11-22 21:00:00,5708.65,422.79,2.96,3.51,173.62,46.2,3.95,242.15,11519.5,2,1,1,1
2024-01-12 06:00:00,6055.8,437.32,2.78,6.0,181.16,47.05,11.61,265.41,14652.0,3,1,1,1
2023-12-09 00:00:00,6138.36,430.94,2.47,4.23,175.59,46.78,4.47,263.46,14644.15,5,3,3,1
2024-02-22 14:00:00,6026.26,434.2,1.95,6.04,177.85,47.12,18.02,268.82,14955.58,1,1,1,1
2023-04-23 13:00:00,5962.36,434.49,2.37,3.5,172.9,49.33,15.41,262.68,14594.76,1,1,1,1
2024-02-06 13:00:00,6016.77,434.36,2.33,6.03,178.28,45.76,18.87,268.19,14873.97,1,1,1,1
2024-01-29 12:00:00,5963.06,432.11,3.79,6.11,176.22,46.67,8.9,265.23,14411.52,3,1,1,1
2023-11-22 20:00:00,5814.65,425.92,2.96,3.51,175.07,47.51,3.96,245.61,12057.77,2,1,1,1
2023-12-31 01:00:00,6064.47,433.09,2.27,5.97,177.42,46.32,5.23,266.77,14813.03,4,1,1,1
2023-12-15 17:00:00,6116.45,432.66,2.48,5.46,176.67,46.64,6.58,267.86,15062.67,1,1,1,1
2023-04-09 02:00:00,5841.1,436.13,1.56,4.68,174.95,44.31,16.4,253.08,12848.67,5,1,1,1
2023-09-05 13:00:00,5845.61,430.28,1.08,5.34,170.2,44.3,1.74,261.38,13738.85,1,1,1,1
2023-09-27 19:00:00,5951.45,437.3,2.67,3.8,177.93,47.36,1.75,254.51,13255.31,5,1,1,1
2023-08-22 23:00:00,5991.41,436.6,2.11,4.98,175.97,45.14,2.79,263.01,14246.65,1,1,1,1
2023-05-28 15:00:00,5869.7,437.97,1.76,4.43,175.82,47.63,19.12,260.86,14171.9,1,1,1,1
2023-06-14 12:00:00,5899.3,427.7,1.86,3.45,173.95,46.6,3.89,263.79,14565.69,5,1,1,1
2023-08-09 20:00:00,5900.6,437.71,1.09,5.51,176.86,46.54,4.61,254.31,13109.71,5,2,2,1
2023-12-06 06:00:00,6029.4,431.23,3.87,3.35,175.92,47.04,5.1,266.65,14747.22,3,1,1,1
2023-08-16 13:00:00,0.0,-0.84,0.71,0.0,-0.3,42.84,0.9,0.0,0.0,4,1,1,1
2023-12-13 15:00:00,6018.93,434.62,2.42,5.18,179.51,46.76,8.42,256.66,13607.07,1,1,1,1
2023-05-17 18:00:00,5912.8,440.99,1.66,4.4,178.88,48.35,11.9,259.27,14093.04,3,1,1,1
2023-10-01 04:00:00,5615.59,430.28,2.44,3.89,177.98,47.87,1.25,238.97,11059.15,1,1,1,1
2023-11-23 12:00:00,5645.15,423.7,2.19,4.1,179.29,46.87,4.76,240.28,11189.67,3,1,1,1
2024-01-01 08:00:00,6099.38,431.19,2.11,5.96,175.6,46.33,7.92,270.55,15340.63,1,1,1,1
2024-02-16 09:00:00,5937.85,432.29,2.49,6.11,176.54,47.65,14.3,265.38,14376.32,5,1,1,1
2023-08-01 00:00:00,5872.79,438.96,1.02,5.3,178.43,45.94,4.0,248.33,12450.07,5,1,1,1
2023-10-22 23:00:00,5779.0,430.42,2.01,3.04,176.45,49.21,3.31,248.54,12280.86,3,1,1,1
2023-11-17 08:00:00,5188.37,369.11,4.07,0.0,151.35,44.53,6.45,258.13,13069.41,5,3,3,1
2024-01-31 08:00:00,6035.4,431.53,2.63,6.02,175.93,45.67,11.27,263.32,14380.42,1,1,1,1
2023-08-23 22:00:00,6005.5,430.65,2.53,4.97,171.5,45.03,1.81,268.78,14912.59,4,1,1,1
2024-01-20 23:00:00,6047.85,434.13,2.11,6.02,178.39,47.34,11.99,263.49,14431.97,1,1,1,1
2023-05-29 16:00:00,5926.73,436.97,1.64,4.39,174.56,47.07,6.93,267.62,15056.5,1,1,1,1
2023-04-14 06:00:00,5660.46,422.38,1.91,2.76,171.03,43.34,16.82,244.24,11602.02,1,1,1,1
2023-10-07 03:00:00,0.0,63.16,2.0,0.0,-0.55,43.12,2.37,0.0,0.0,1,2,2,1
2023-06-18 23:00:00,5774.11,430.73,1.78,4.16,175.05,46.71,6.85,257.29,13556.96,2,1,1,1
2023-03-08 05:00:00,5903.52,432.42,2.07,5.29,171.74,48.05,20.03,262.71,14000.24,1,1,1,1
2023-09-19 11:00:00,5607.09,422.18,1.6,2.33,176.02,46.78,3.3,263.8,14295.69,1,1,1,3
2024-01-07 12:00:00,6002.21,433.81,2.29,6.1,178.19,47.18,4.93,264.07,14384.16,5,1,1,1
2023-03-09 01:00:00,5621.68,434.7,2.66,5.55,175.87,45.53,20.21,239.61,11094.18,1,1,1,1
2024-01-05 11:00:00,5988.55,431.79,2.23,5.95,176.17,47.18,4.18,265.56,14513.64,1,1,1,1
2024-02-03 03:00:00,6014.61,434.16,2.74,6.04,178.25,47.53,14.4,264.04,14402.57,1,1,1,1
2023-12-30 11:00:00,6028.36,434.41,2.28,5.91,179.14,46.96,5.12,263.36,14386.25,1,1,1,1
2023-06-11 03:00:00,5844.02,436.95,1.93,4.25,175.23,47.32,2.67,262.05,14249.43,1,1,1,1
2023-06-02 07:00:00,5946.98,437.67,1.91,4.48,175.17,46.84,7.42,269.57,15332.5,1,1,1,1
2023-05-15 16:00:00,5980.47,433.94,1.71,4.46,171.68,47.31,24.2,264.58,14843.03,1,3,3,2
2023-07-30 21:00:00,5799.46,438.48,1.1,5.35,177.95,46.71,5.54,248.18,12269.0,1,1,1,1
2023-11-26 04:00:00,6090.72,426.77,3.09,2.15,171.17,47.31,5.9,269.92,15261.93,4,1,1,1
2023-03-14 18:00:00,0.0,2.85,0.81,0.0,-0.41,7.87,8.55,0.0,0.0,1,1,1,1
2023-03-16 03:00:00,5971.84,432.52,2.12,1.84,172.13,45.2,22.45,253.79,13199.75,1,1,1,1
2024-01-16 10:00:00,6045.7,428.76,3.33,6.02,172.63,46.28,13.14,269.91,15130.93,1,4,4,3
2023-11-17 11:00:00,5759.08,400.03,3.83,0.0,156.37,46.9,6.25,256.2,13048.24,4,2,2,1
2023-03-14 15:00:00,333.48,-0.6,0.8,0.0,-0.27,9.5,9.12,0.0,0.0,1,1,1,1
2023-07-21 17:00:00,5949.05,438.67,0.0,5.02,177.34,45.33,4.54,256.28,13430.18,5,1,1,1
2023-10-20 09:00:00,6019.06,416.66,3.71,1.55,165.85,50.44,3.85,271.25,15219.89,2,1,1,1
2023-06-09 17:00:00,5953.08,436.44,2.11,4.36,173.86,47.43,7.48,267.14,15088.0,1,1,1,1
2023-06-09 02:00:00,5988.98,437.47,2.07,4.45,174.7,45.88,9.91,269.94,15483.07,1,1,1,1
2024-02-27 20:00:00,6027.59,434.21,1.94,6.05,177.82,47.35,20.1,270.47,15156.14,4,2,2,1
2023-04-25 06:00:00,6004.34,429.66,2.16,3.9,167.72,49.01,16.57,267.18,15201.27,2,1,1,4
2023-11-28 02:00:00,6106.41,432.2,2.68,3.94,175.85,48.71,6.54,269.9,15288.97,3,1,1,1
2023-05-29 09:00:00,5872.4,439.16,1.54,4.42,177.27,47.64,7.57,261.16,14216.17,1,1,1,1
2023-07-09 03:00:00,5966.03,437.22,0.0,5.01,174.97,45.54,4.46,259.9,13855.28,3,1,1,1
2023-03-05 03:00:00,5909.35,435.06,2.4,5.28,174.5,47.8,21.82,261.77,13916.62,3,1,1,1
2023-04-10 05:00:00,5895.73,434.69,1.72,4.25,173.21,43.03,17.97,256.5,13335.96,1,1,1,1
2023-07-23 21:00:00,5933.3,436.37,0.0,5.04,174.68,45.8,6.96,255.9,13345.26,1,1,1,1
2023-10-10 00:00:00,5659.8,416.53,1.89,1.48,175.11,44.89,2.15,252.39,12797.09,1,1,1,1
2023-11-24 00:00:00,5696.1,425.44,2.11,2.24,173.83,48.34,3.77,243.01,11576.26,2,1,1,1
2023-03-12 21:00:00,305.26,-0.58,1.15,0.0,-0.38,43.11,7.65,0.0,0.0,5,1,1,1
2023-06-13 03:00:00,5969.96,425.54,1.92,3.26,172.32,45.73,4.51,270.51,15497.5,4,3,1,1
2023-11-17 23:00:00,6020.71,422.47,3.04,1.29,166.73,48.87,5.35,265.59,14612.38,1,2,2,1
2023-11-09 04:00:00,5903.11,432.29,2.72,4.18,177.13,47.98,2.42,261.01,13823.44,1,1,1,1
2023-03-11 00:00:00,5857.11,438.52,1.94,5.11,178.39,46.47,21.25,255.04,13091.17,5,1,1,1
2023-05-16 06:00:00,5956.91,436.01,1.65,4.47,173.86,47.0,12.41,263.86,14712.79,1,3,3,1
2024-01-14 00:00:00,6010.65,434.12,3.4,6.05,178.2,46.86,9.75,265.28,14525.57,5,1,1,1
2023-03-10 04:00:00,5823.05,428.34,2.17,5.13,168.2,46.19,20.98,260.42,13575.15,2,1,1,1
2023-07-12 18:00:00,5911.85,438.17,0.0,5.05,176.24,45.25,7.09,255.63,13289.24,1,1,1,1
2023-06-05 15:00:00,6002.53,435.3,2.01,4.35,172.66,47.54,3.39,272.06,15770.45,2,1,1,1
2023-04-01 01:00:00,5906.27,436.43,2.73,5.06,178.09,48.03,21.79,256.64,13363.37,1,1,1,1
2023-08-17 15:00:00,5852.01,402.83,2.76,3.11,153.9,44.81,2.05,250.8,13053.81,5,1,1,3
2023-06-25 15:00:00,5921.62,434.45,1.47,4.62,172.36,45.79,7.24,256.36,13374.93,2,1,1,1
2023-09-25 18:00:00,5928.51,431.06,2.69,3.96,170.92,49.03,2.27,261.27,13916.12,1,1,1,1
2023-11-30 03:00:00,5981.32,432.43,2.94,4.02,177.6,47.93,3.63,259.25,13853.5,2,1,1,1
2023-08-03 04:00:00,5959.81,434.01,1.01,5.45,172.63,45.07,4.91,262.99,14157.38,2,1,1,1
2023-11-25 12:00:00,5964.59,412.42,4.29,1.34,161.86,46.24,5.1,270.65,15013.88,5,4,4,1
2023-07-20 21:00:00,5861.75,439.55,0.0,5.1,178.18,46.14,4.73,249.15,12498.18,1,1,1,1
2023-07-06 07:00:00,6021.46,437.05,0.0,4.97,174.57,45.36,3.06,262.77,14284.3,1,1,1,1
2023-06-03 23:00:00,5887.2,435.96,1.87,4.42,173.66,47.47,11.67,265.3,14692.98,1,1,1,1
2023-03-25 03:00:00,5822.5,419.46,3.5,4.97,162.09,45.51,20.45,256.75,13197.97,5,1,1,1
2023-09-13 07:00:00,5867.59,435.54,0.95,5.17,175.7,44.7,1.5,256.29,13245.21,1,1,1,3
2023-12-10 16:00:00,6113.34,427.07,2.61,4.7,171.2,45.99,5.59,267.12,14974.37,1,1,2,2
2023-04-17 11:00:00,5811.83,432.43,1.79,2.7,176.29,42.74,19.69,244.64,11973.61,1,1,1,1
2023-03-18 12:00:00,5846.61,418.94,3.23,4.67,163.18,46.93,20.03,264.19,14042.59,2,1,1,1
2023-03-15 19:00:00,5305.35,395.16,2.16,0.78,167.55,44.8,23.38,255.87,12899.59,2,1,1,1
2023-09-01 18:00:00,5885.75,430.17,1.37,5.31,169.93,44.29,3.46,263.13,14017.71,2,1,1,1
2024-02-13 00:00:00,6000.05,430.8,2.21,6.06,174.52,47.19,19.97,270.56,15083.16,5,1,1,1
2023-03-28 18:00:00,5862.82,419.46,2.49,5.14,159.25,48.02,18.02,263.15,13935.3,1,1,1,1
2023-12-13 07:00:00,6098.53,429.12,2.71,4.9,173.15,46.42,7.35,269.43,15216.4,1,1,1,3
2024-02-05 20:00:00,6059.4,433.26,3.05,6.0,177.25,46.73,13.93,268.7,15038.64,1,1,1,1
2023-09-20 10:00:00,5928.89,437.24,2.79,3.47,177.38,47.82,2.0,254.82,13230.58,3,1,1,1
2023-10-02 21:00:00,1507.76,134.03,1.97,0.0,79.87,43.45,1.79,147.79,2802.96,1,1,1,1
2024-01-26 16:00:00,6012.94,436.11,2.22,6.05,180.29,47.17,15.23,267.38,14775.07,4,2,2,1
2023-08-23 03:00:00,6035.01,430.06,2.23,4.96,169.14,43.06,2.56,268.38,14942.43,5,1,1,1
2023-03-03 07:00:00,5911.08,435.16,2.27,5.28,174.88,47.54,20.7,261.04,13845.54,1,1,1,3
2024-02-24 18:00:00,6063.53,430.79,2.04,6.0,174.55,47.36,20.89,273.71,15618.79,2,3,3,1
2023-04-13 08:00:00,5643.05,423.81,1.76,3.17,173.34,42.91,18.46,241.8,11327.8,1,1,1,1
2024-01-04 06:00:00,6046.81,433.04,2.09,6.04,177.3,47.02,8.14,266.39,14755.52,2,1,1,1
2023-09-30 13:00:00,5847.99,435.49,1.85,3.8,178.97,46.11,1.22,252.41,12794.44,5,1,1,1
2023-05-01 21:00:00,6039.69,437.97,2.22,4.31,176.25,48.91,15.17,263.14,14834.07,1,1,1,3
2023-03-04 06:00:00,6027.99,437.87,2.29,5.17,176.97,47.94,19.06,264.97,14550.94,1,1,1,1
2023-08-17 02:00:00,4834.97,346.41,1.87,0.0,139.76,39.57,2.2,257.27,13546.41,1,1,1,1
2023-09-24 23:00:00,5923.1,431.92,2.33,3.96,171.56,48.24,2.96,264.18,14218.14,1,1,1,1
2024-01-14 05:00:00,6061.08,429.5,3.72,5.99,173.53,46.92,13.14,270.17,15204.78,5,1,1,1
2023-11-28 14:00:00,6081.73,433.26,2.67,3.96,177.46,48.03,8.44,268.85,15128.18,5,1,1,1
2023-05-21 07:00:00,5941.39,438.02,1.67,4.49,175.65,47.04,17.11,267.84,15098.43,1,1,1,1
2023-12-18 04:00:00,6135.07,435.84,2.09,5.93,179.78,47.55,8.32,269.61,15319.05,3,1,3,3
2023-09-19 13:00:00,5489.52,421.03,1.67,2.46,175.27,47.61,3.44,258.15,13418.03,1,1,1,3
2023-05-26 19:00:00,5970.47,439.62,1.82,4.36,177.1,47.03,8.85,264.6,14831.04,1,1,1,1
2023-08-21 01:00:00,6046.43,429.65,2.21,4.94,168.35,43.97,1.69,272.35,15409.63,4,1,1,1
2024-02-11 12:00:00,6026.31,430.1,2.43,6.02,174.16,47.01,16.0,270.56,15161.06,1,1,1,1
2023-03-17 10:00:00,5830.69,428.91,3.39,4.57,168.23,47.02,21.68,258.52,13423.08,1,2,2,1
2024-01-22 03:00:00,6102.86,433.89,2.26,5.96,177.68,46.5,11.72,268.69,15145.89,2,4,4,1
2023-09-29 11:00:00,5703.22,434.83,1.92,3.46,180.88,45.11,1.06,244.35,11703.38,1,1,1,1
2024-01-05 23:00:00,6049.62,435.86,2.31,6.14,180.21,47.04,6.2,264.18,14512.84,2,1,1,1
2023-08-21 19:00:00,6015.78,425.24,2.58,4.97,163.85,44.09,2.05,274.66,15606.94,1,1,1,1
2023-04-24 17:00:00,6016.77,436.63,2.54,3.88,174.98,48.61,14.62,261.7,14617.45,3,1,1,1
2023-12-25 21:00:00,5980.53,435.71,2.09,5.82,180.36,47.01,5.31,262.92,14206.79,1,1,1,1
2023-11-29 09:00:00,6003.89,435.38,2.41,4.02,180.23,48.55,3.15,261.19,14075.8,1,1,1,1
2024-02-04 00:00:00,5995.45,432.8,3.07,6.07,176.95,47.26,14.47,268.85,14892.4,1,1,1,1
2023-03-07 00:00:00,5865.99,434.18,2.11,5.32,173.8,47.92,20.49,259.87,13614.86,1,1,1,1
2023-09-24 01:00:00,5924.74,432.01,2.47,3.95,171.92,49.03,2.51,263.13,14097.29,5,1,1,3
2023-03-22 21:00:00,5838.36,428.1,3.46,5.14,170.2,46.6,20.06,258.17,13388.62,1,1,1,1
2023-04-13 11:00:00,5611.03,424.04,1.87,2.78,173.54,44.03,18.79,243.8,11452.19,1,1,1,1
2023-06-04 04:00:00,5887.87,439.9,1.76,4.47,177.96,47.7,11.68,263.25,14483.03,3,1,1,1
2023-12-11 01:00:00,6104.98,434.94,2.72,4.7,179.25,47.28,6.94,264.9,14727.46,1,1,1,1
2024-01-17 01:00:00,6038.75,435.13,3.1,6.02,179.28,47.15,13.85,263.58,14414.3,1,1,1,1
2024-02-24 04:00:00,6014.93,433.98,1.92,6.03,178.06,47.74,18.9,269.15,14967.67,3,3,3,1
2023-11-27 00:00:00,6173.44,433.01,3.38,3.29,175.56,48.09,5.38,272.58,15770.46,1,1,1,1
2023-06-25 04:00:00,5935.2,428.71,1.54,4.49,166.3,45.59,10.05,263.24,14128.04,4,1,1,1
2023-08-23 21:00:00,5978.54,428.97,2.38,5.0,170.68,45.43,1.64,267.92,14737.46,4,1,1,1
