RECORD_TIME,D,E,F,G,H,I,J,K,L,M
2023/3/25 23:00,69.5,62.7,95.7,70.5,53.2,55.8,60.2,113,75.9,68.6
2023/3/25 22:00,68.6,62.5,94.7,67.8,52.7,55.5,58,105.1,75.8,69
2023/3/25 21:00,68.1,62.4,90,66,51.9,55,57,104.2,75.6,70.3
2023/3/25 20:00,67.8,62.2,80.7,64.9,51.4,54.8,56.3,100.9,75.9,70.3
2023/3/25 19:00,67.5,61.7,77.4,64.5,50.9,54.7,57.3,95.5,76.5,70.5
2023/3/25 18:00,67.7,61.6,75.8,64.5,50.8,54.9,58.3,87,76.7,70.5
2023/3/25 17:00,67.7,61.3,74.9,64.4,50.6,54.4,56.2,82.1,77.9,70.3
2023/3/25 16:00,67.2,61,75.4,64.2,50.4,53.3,56.8,78.6,78.5,69.9
2023/3/25 15:00,66.3,60.7,75.9,63.9,50.2,53.2,59.9,70.1,75.7,68.8
2023/3/25 14:00,65.4,60.5,76.5,63.5,50.1,53.5,59.2,67.6,71.5,68.6
2023/3/25 13:00,64.8,60.3,75.9,63,50.1,53.9,57.5,65.7,69.8,68.4
2023/3/25 12:00,64.9,60.2,73,62.7,50,54.3,57.5,64,69,68.4
2023/3/25 11:00,64.9,60.3,71.3,62.8,49.9,53.5,58,63.1,69.6,68.3
2023/3/25 10:00,64.3,60.2,71.9,62.4,49.5,51.9,55.5,61.9,68.8,67.6
2023/3/25 9:00,63.6,60.1,73.6,61.8,49.4,51.5,52.6,60.2,68.5,67.6
2023/3/25 8:00,63.3,60.3,75.9,61.6,49.5,51.7,50,59,69.6,68.5
2023/3/25 7:00,63.2,60.5,77.5,61.6,49.8,52.4,48.5,59,70.1,69.2
2023/3/25 6:00,62.7,60.3,78.1,60.9,49.6,52.7,47.9,59.6,69.6,68.8
2023/3/25 5:00,62,59.7,78.2,60.1,49.4,52.9,48,60.4,69.9,68.4
2023/3/25 4:00,61.3,58.9,76.2,59,49.2,53.3,47.9,61.4,70.3,68
2023/3/25 3:00,61,58.3,69.1,57.7,49.3,54.2,48.1,63.3,71.8,68.5
2023/3/25 2:00,60.4,57.5,58.4,56.7,48.9,54.8,48.2,65.3,73,68.9
2023/3/25 1:00,59.9,56.7,55.1,55.5,48.6,55.4,48,67.7,74.3,69.5
2023/3/25 0:00,59.6,55.9,53.3,54.5,48.4,56.5,48.6,70.6,75.6,70.1
2023/3/24 23:00,59.1,55.1,51.7,53.3,48.1,57.5,49.3,73,80.7,72.6
2023/3/24 22:00,58.5,54.1,50,52.2,47.8,58.5,49.5,75.1,85.8,76.9
2023/3/24 21:00,57.5,52.8,48.3,51.1,47.3,59.8,50.6,81.7,88.8,81
2023/3/24 20:00,56.7,51.8,47.3,50.5,47,61.4,51.8,90.8,94.9,87
2023/3/24 19:00,56.1,51,46.8,50,46.8,63.1,53.1,96.8,101.7,97.6
2023/3/24 18:00,55.6,50.2,46.2,49.3,46.4,64.6,53.3,97.2,104.3,106
2023/3/24 17:00,54.8,49.4,45.8,48.8,46,65.5,52.2,93.5,98.9,116.5
2023/3/24 16:00,54,48.9,45.6,48.5,45.7,65.5,50.6,97,92.2,112.8
2023/3/24 15:00,53.1,48.5,45.6,48.3,45.5,65,50.9,106.4,95.2,101.5
2023/3/24 14:00,52.3,48.2,45.7,48.3,45.4,62.7,51.5,121.3,106.3,98.9
2023/3/24 13:00,51.4,48.1,46,48.4,45.5,56.5,52,134.8,121.7,112.8
2023/3/24 12:00,50.6,48.1,46.3,48.5,45.6,50,51.7,146.3,131.3,123.5
2023/3/24 11:00,50.2,48.3,46.5,48.8,45.8,48.7,51.4,153,134.2,116.2
2023/3/24 10:00,49.8,48.2,46.3,48.6,45.6,47.2,48.6,130.7,107.4,90.7
2023/3/24 9:00,49.8,48.4,46.4,48.6,45.6,46.1,46.9,87.3,68.5,58.7
2023/3/24 8:00,49.3,48.4,46.2,48.4,45.3,45.1,44.5,56.3,46.1,43.8
2023/3/24 7:00,49,48.4,46.1,48.2,45.2,44.9,43.9,46.2,43.6,43
2023/3/24 6:00,49.2,48.6,46.3,48.4,45.3,45,44,46.1,43.7,43.1
2023/3/24 5:00,49.4,48.8,46.4,48.5,45.4,45.2,44.1,46.3,43.9,43.2
2023/3/24 4:00,49.6,48.9,46.5,48.6,45.5,45.3,44.2,46.5,44,43.4
2023/3/24 3:00,49.7,48.9,46.4,48.5,45.4,45.3,44.2,46.5,44,43.4
2023/3/24 2:00,49.7,48.8,46.4,48.4,45.4,45.2,44.1,46.6,44.1,43.5
2023/3/24 1:00,49.5,48.6,46.1,48.3,45.1,45.1,43.9,46.4,43.9,43.3
2023/3/24 0:00,49.2,48.3,45.8,48,44.8,44.8,43.6,46,43.6,42.9
2023/3/23 23:00,48.9,48,45.6,47.8,44.5,44.5,43.2,45.7,43.2,42.5
2023/3/23 22:00,48.7,47.8,45.4,47.6,44.4,44.2,43,45.4,42.8,42.2
2023/3/23 21:00,48.7,47.8,45.3,47.6,44.3,44.2,42.9,45.4,42.8,42.1
2023/3/23 20:00,48.7,47.7,45.3,47.6,44.2,44.2,42.9,45.3,42.6,42
2023/3/23 19:00,48.7,47.7,45.3,47.6,44.2,44.2,42.9,45.3,42.6,42
2023/3/23 18:00,48.9,47.8,45.4,47.7,44.3,44.2,43,45.5,42.7,42.1
2023/3/23 17:00,49,47.9,45.5,47.9,44.4,44.4,43.1,45.6,42.8,42.1
2023/3/23 16:00,49,48,45.6,48.1,44.5,44.5,43.2,45.7,42.9,42.2
2023/3/23 15:00,49.3,48.2,45.8,48.3,44.8,44.8,43.5,45.9,43,42.4
2023/3/23 14:00,49.7,48.5,46.1,48.7,45.1,45.2,43.9,46.2,43.3,42.6
2023/3/23 13:00,50.2,49,46.5,49.1,45.5,45.6,44.3,46.6,43.6,43
2023/3/23 12:00,50.7,49.4,46.8,49.5,45.9,46.2,44.6,47.1,44.1,43.4
2023/3/23 11:00,50.9,49.5,46.7,49.4,45.9,46.3,44.6,47.3,44.3,43.6
2023/3/23 10:00,50.3,48.9,46,48.9,45.2,45.7,43.9,46.8,43.7,43
2023/3/23 9:00,49.6,48.2,45.6,48.4,44.6,45,43.4,46.1,43,42.2
2023/3/23 8:00,49.8,48.3,45.8,48.6,44.8,45.1,43.5,46.2,43,42.2
2023/3/23 7:00,50,48.4,46,48.9,45,45.3,43.7,46.4,43.1,42.3
2023/3/23 6:00,50.3,48.6,46.2,49.1,45.2,45.6,43.9,46.7,43.3,42.5
2023/3/23 5:00,50.6,48.9,46.4,49.4,45.4,45.9,44,47,43.4,42.7
2023/3/23 4:00,50.8,49.1,46.6,49.6,45.6,46.1,44.2,47.4,43.7,42.9
2023/3/23 3:00,51,49.2,46.7,49.6,45.6,46.2,44.3,47.7,43.8,43
2023/3/23 2:00,51.2,49.3,46.8,49.5,45.5,46.2,44.2,48,43.8,43
2023/3/23 1:00,51.6,49.5,47,49.7,45.7,46.6,44.5,48.5,44.1,43.3
2023/3/23 0:00,51.6,49.4,46.8,49.9,45.8,46.8,44.6,48.9,44.1,43.3
2023/3/22 23:00,51.7,49.4,46.8,49.9,45.8,46.8,44.6,49.3,44.1,43.3
2023/3/22 22:00,51.8,49.4,46.8,49.9,45.7,46.9,44.6,49.6,44.1,43.3
2023/3/22 21:00,52,49.5,46.8,49.9,45.7,46.9,44.6,50,44.2,43.3
2023/3/22 20:00,51.9,49.4,46.6,49.9,45.6,46.8,44.5,50.2,44.2,43.3
2023/3/22 19:00,52.1,49.4,46.6,50,45.6,46.8,44.5,50.6,44.3,43.4
2023/3/22 18:00,52.4,49.5,46.8,50.1,45.6,46.9,44.6,51,44.3,43.4
2023/3/22 17:00,52.6,49.6,46.9,50.2,45.7,47,44.6,51.4,44.3,43.4
2023/3/22 16:00,52.8,49.6,46.9,50.4,45.7,47.1,44.7,51.7,44.3,43.4
2023/3/22 15:00,53.1,49.8,47,50.5,45.8,47.2,44.7,52.2,44.5,43.5
2023/3/22 14:00,53.3,49.8,47.1,50.7,45.9,47.3,44.8,52.7,44.4,43.4
2023/3/22 13:00,53.7,50,47.3,50.9,46,47.5,45,53.3,44.4,43.5
2023/3/22 12:00,54,50.1,47.4,51.2,46.2,47.8,45.2,54,44.6,43.6
2023/3/22 11:00,54.4,50.3,47.6,51.5,46.4,48,45.3,54.7,44.8,43.8
2023/3/22 10:00,54.8,50.5,47.8,51.8,46.6,48.3,45.5,55.4,45.1,44
2023/3/22 9:00,55.2,50.7,48.1,52.1,46.8,48.6,45.7,56.2,45.5,44.3
2023/3/22 8:00,55.7,50.9,48.3,52.5,47.1,48.9,46,57.1,46.1,44.8
2023/3/22 7:00,56.3,51.1,48.6,52.8,47.3,49.3,46.2,58.1,46.8,45.2
2023/3/22 6:00,56.8,51.3,48.8,53.2,47.6,49.8,46.5,59,47.4,45.6
2023/3/22 5:00,57.4,51.6,49,53.5,47.8,50.1,46.7,60.1,48.2,46.1
2023/3/22 4:00,57.6,51.5,49.1,53.8,47.8,50.3,46.8,61.3,49,46.5
2023/3/22 3:00,58.2,51.7,49.4,54.2,48,50.8,47,62.9,50.4,47.3
2023/3/22 2:00,59.4,52.2,50,55,48.6,51.7,47.6,66.7,53.8,49.4
2023/3/22 1:00,60.6,52.6,50.4,55.8,49,52.7,48.1,71.5,58.4,52.2
2023/3/22 0:00,61.3,52.8,50.8,56.4,49.3,53.4,48.3,75.9,62.9,55
2023/3/21 23:00,62.5,53.4,51.5,57.4,50,54.7,48.9,81.8,69.3,59.4
2023/3/21 22:00,64,54.2,52.4,58.6,51,56.4,49.7,89.8,78.2,66
2023/3/21 21:00,65.5,55,53.3,59.8,52,58.4,50.5,100.4,89.9,75.6
2023/3/21 20:00,66.6,55.6,54.1,60.9,52.8,60.3,50.9,114.7,104.9,89.8
2023/3/21 19:00,67.1,56.1,54.9,61.9,53.5,62,51.3,133.8,124.5,110.4
2023/3/21 18:00,68.2,58,57.9,64.8,55.3,59.7,54.4,95.4,133.8,113
2023/3/21 17:00,67.1,57.8,58,64.8,55.4,58.5,51.8,80.2,116.9,92.9
2023/3/21 16:00,66.1,58,58.4,64.8,55.7,58.1,51,75.4,106.8,87.1
2023/3/21 15:00,65.9,58.3,58.9,65.2,56.1,58.3,51.9,77.9,93.6,77.9
2023/3/21 14:00,66.1,58.5,59.3,65.3,56.3,58.5,52.1,78.6,93.7,76.1
2023/3/21 13:00,66.6,58.8,59.9,65.5,56.3,58.5,52.6,79,92.4,75.5
2023/3/21 12:00,67.1,58.7,60,65.2,56.1,58.4,53.2,79.2,91.6,76.4
2023/3/21 11:00,66.4,58,58.9,63.9,55.3,58.1,53,78.7,93.4,78.4
2023/3/21 10:00,66.1,57.7,57.7,62.3,54.7,58.3,52.4,78.8,95.1,80.1
2023/3/21 9:00,66.5,57.5,55.9,60.5,54,58.2,50.8,79.3,95.6,80.1
2023/3/21 8:00,67.3,57,54.2,58.7,53.4,58.2,50.8,80,95.5,78.8
2023/3/21 7:00,68.5,56.8,53.4,58.1,53.1,58.7,51.5,80.9,94.7,77.3
2023/3/21 6:00,69.5,56.8,53.1,57.9,52.9,59.4,52.8,81.2,95.4,78.1
2023/3/21 5:00,70,56.7,52.9,57.7,52.8,60.1,53,80.8,96.9,78.3
2023/3/21 4:00,70.5,56.7,52.8,57.6,52.9,60.3,51.1,81.3,96.1,76
2023/3/21 3:00,70.4,56.5,52.7,57.7,53,60.4,50.7,82.5,95.2,74.1
2023/3/21 2:00,70.4,56.6,52.9,58,53.2,60.9,51.1,84.7,96.3,73.8
2023/3/21 1:00,70.4,56.8,53.1,58.4,53.6,61.6,52.2,88.4,96.2,73.5
2023/3/21 0:00,70.5,56.6,53.2,58.7,53.6,61.9,53.7,93,96.2,72.7
2023/3/20 23:00,70.5,56.5,53.3,59.2,53.7,62.5,55.4,97.4,93.5,71
2023/3/20 22:00,70.1,56.4,53.3,59.7,53.8,63.2,56,100.1,91.6,70
2023/3/20 21:00,69.3,56.4,53.4,60.1,53.9,63.6,55.7,103.9,91.6,70.2
2023/3/20 20:00,68,56.4,53.6,60.7,54,63.7,54.3,102,92.4,70.5
2023/3/20 19:00,66.6,56.5,53.7,61,54.2,63.9,52,95.1,91,69.6
2023/3/20 18:00,65.1,56.4,53.7,60.8,54.3,63.8,50.6,88.5,86.9,67.7
2023/3/20 17:00,63.6,56.3,53.5,60.2,54.1,63.2,50.4,87.2,84.9,66.6
2023/3/20 16:00,62.2,56.3,53.1,59.1,53.7,62.2,50.7,87.3,83.6,66.1
2023/3/20 15:00,60.9,56,52.7,58.4,53.3,60.9,50.9,90,84.1,66.7
2023/3/20 14:00,60.3,55.9,52.9,58.9,53.3,60.3,51.8,93.3,84.7,67.9
2023/3/20 13:00,60.4,56.1,53.3,59.4,53.7,60.8,53.2,98.2,86.4,70.6
2023/3/20 12:00,60.7,56.3,53.5,59.6,53.8,60.9,54.2,100.3,88.4,72.9
2023/3/20 11:00,60.7,56.2,53.5,59.6,53.7,60.6,55.7,101.4,90.2,73.7
2023/3/20 10:00,61.3,56.6,54,60.1,54.1,60.5,60.2,112.6,89.7,72.4
2023/3/20 9:00,61.8,56.7,54.2,60.5,54.4,60.7,61.2,102.3,89,71
2023/3/20 8:00,62.3,56.8,54.1,60.7,54.5,60.6,52.6,84.2,89.6,71.2
2023/3/20 7:00,62.6,56.6,53.9,60.6,54.5,60.2,50.9,83.9,91.7,72.5
2023/3/20 6:00,63.2,56.8,54.2,60.9,54.7,60.2,51.7,92.3,94.7,73.3
2023/3/20 5:00,63.7,57.2,54.9,62.2,55.4,60.7,53.7,107.1,94.6,71.6
2023/3/20 4:00,63.9,57.5,55.4,63,56,61.2,55.2,122.1,93.6,68.5
2023/3/20 3:00,64.3,57.9,56.1,63.6,56.6,61.7,53.5,111.8,89,66.7
2023/3/20 2:00,64.9,58.1,56.5,64.3,57.2,62.5,52.7,91.4,86.9,67.5
2023/3/20 1:00,65.6,58.1,56.8,64.7,57.7,63.1,53.7,84,85.9,68.3
2023/3/20 0:00,66.7,58.3,56.9,64.9,58.1,63.8,54.8,83.3,87,70.2
2023/3/19 23:00,67.6,57.8,56.9,65.2,58.4,64.4,56.5,87.6,89.8,72
2023/3/19 22:00,68,57.4,56.5,64.8,58.5,64.7,57.5,95.7,89.9,72.3
2023/3/19 21:00,68.2,57.3,56.5,64.6,58.8,64.9,60,102.9,88.5,72.2
2023/3/19 20:00,66.9,57,56.3,64.7,59.3,64.5,63.8,100.3,89.6,71.8
2023/3/19 19:00,64.2,56.8,56.1,64.6,59.8,64.3,62.2,98.3,92.7,72.9
2023/3/19 18:00,62.7,56.9,55.8,64.6,60.2,64.4,63.8,109.8,95,74.5
2023/3/19 17:00,62.4,56.8,55.6,64.7,60.5,64.4,65.1,118.2,96.2,74.7
2023/3/19 16:00,62.3,56.9,56,65.3,61.1,64.5,62.6,116.9,93.4,73.6
2023/3/19 15:00,62.1,57.3,56.5,66,62.1,65.1,67.9,107,88.7,73.4
2023/3/19 14:00,62.5,57.8,57.1,66.9,63.2,66,71.6,105,87.6,73.7
2023/3/19 13:00,63.3,58.2,57.6,67.3,64.3,66.7,62.2,87.8,88.2,74.2
2023/3/19 12:00,64,58.4,58,67.9,65.4,67.2,56.3,84.1,91.5,75.4
2023/3/19 11:00,64,58.2,58.5,68.5,66.2,67.7,57.4,90.6,91.5,73.9
2023/3/19 10:00,64.3,58.4,59.8,69.4,67.5,68.1,57.4,92.7,87.4,70.7
2023/3/19 9:00,64.2,58.4,60.9,70.8,69.3,68.6,57.8,82.8,82.6,70.2
2023/3/19 8:00,65,59,62.4,72.2,71.8,69.7,61,74.2,83.3,72.3
2023/3/19 7:00,66.3,60,64.3,74,74.5,70.8,62.8,74.3,85.6,73.7
2023/3/19 6:00,67.1,60.6,65.7,75.7,76.6,71.6,64.9,75.7,88.5,73.6
2023/3/19 5:00,67.3,60.9,67.2,77.4,78.5,72,70,81.1,88.1,72.1
2023/3/19 4:00,67.4,61.7,69.1,79.2,81,72.7,76.8,83.1,86.1,70.1
2023/3/19 3:00,67.4,62.7,71.4,81.4,83.9,73.8,78.8,81.2,84.8,70.2
2023/3/19 2:00,67.5,63.7,75,84.8,87.6,74.7,77.7,77.8,86.4,71
2023/3/19 1:00,67.7,65.2,80,88.9,91.1,75.8,83.1,77.9,88.5,72.1
2023/3/19 0:00,68.2,66.5,85.9,93.7,95.3,76.9,90.7,81.7,89,73.4
2023/3/18 23:00,68.9,67.6,92.3,99.2,99.7,78.2,102.6,85.2,88,75
2023/3/18 22:00,70.2,69,100.9,106.5,104.4,80.6,123.7,90.5,87.8,75.1
2023/3/18 21:00,71.5,69.8,109.7,115.4,111.2,85.2,145.6,99.8,90.6,75.7
2023/3/18 20:00,72.7,70,117.6,124.3,118.3,91.6,167.5,114.6,93.4,77.3
2023/3/18 19:00,73.7,69.3,125.4,132.3,129.5,98.7,182.2,115.8,92.5,78.5
2023/3/18 18:00,73.8,67.2,127.2,133.6,143.7,105,183.4,121.2,93.1,79
2023/3/18 17:00,73.5,65,100.8,111.1,145.7,115.3,227.1,152.1,93.9,76.3
2023/3/18 16:00,73.6,64.7,69.3,76.4,128.6,116.1,278.5,181.4,93.7,72.1
2023/3/18 15:00,73.1,64.4,59.4,55.2,83.8,82.8,251.4,151,89.6,68.5
2023/3/18 14:00,72.6,64.9,59.4,52.9,54.2,56.8,68.7,100.9,89.9,68.6
2023/3/18 13:00,72.8,66,58.8,52.3,53.5,56.1,53,100.6,91.4,69.5
2023/3/18 12:00,72.8,66.5,58.4,51.9,53.3,56.2,53.5,105.8,91.6,69.8
2023/3/18 11:00,72.6,66.6,57.8,51.9,53,56.2,54.9,113.3,91.5,69.7
2023/3/18 10:00,72.4,66.1,56.7,51.2,52.5,56.2,56.8,110.6,93.4,70.7
2023/3/18 9:00,72.2,65.2,55.8,51.2,52.4,56.7,57.8,114.7,94.5,71.4
2023/3/18 8:00,71.9,63.9,54.4,50.9,52.1,57.3,58.8,133.8,91.7,69.9
2023/3/18 7:00,71.1,62.5,53.2,50.6,51.8,57.6,57.5,128.6,88.6,68.3
2023/3/18 6:00,70.2,61.6,51.9,50.1,51.3,57.5,52.9,95.1,88.8,68.3
2023/3/18 5:00,69.5,61.1,51.1,49.7,51.1,57.7,50,89.1,90.6,68.1
2023/3/18 4:00,69.6,61,51,49.6,51.1,58.1,49.3,90,90.7,68
2023/3/18 3:00,69.1,61.4,50.9,49.6,51.3,58.4,49.7,89.2,89.2,67.1
2023/3/18 2:00,67.8,61.5,50.7,49.5,51.2,58,49.8,87.7,88.7,67
2023/3/18 1:00,67.2,61.7,50.9,50,51.4,57.9,49.9,87.4,90.8,68.3
2023/3/18 0:00,67.4,62.1,51.3,50.3,51.9,57.9,50,88.7,94,70.7
2023/3/17 23:00,68,62.1,51.4,50.5,52.1,58.1,49.9,90.2,96.4,71.2
2023/3/17 22:00,68.5,62,51.5,50.6,52.1,58.2,49.4,92.5,93.5,68.3
2023/3/17 21:00,68.2,61.8,51.5,50.4,51.9,58,49.4,94,89.7,65.4
2023/3/17 20:00,67.3,61.6,51.6,50.4,51.7,58.1,49.7,94.2,85.4,63.4
2023/3/17 19:00,66.7,61.6,52.1,50.9,52.2,58.8,50.4,94,82,62.1
2023/3/17 18:00,66.6,62.1,52.6,51.3,52.5,59.4,51.1,94,81.5,62.2
2023/3/17 17:00,65.4,61.8,52.4,51.2,52.3,59.6,50.7,93,81.5,62.7
2023/3/17 16:00,64.5,61.6,52.6,51.1,52.4,60.1,50.9,93.4,81.6,62.5
2023/3/17 15:00,64,61.9,53,51.5,52.7,61,51.6,96.1,81.8,62.8
2023/3/17 14:00,64.1,62.3,53.3,51.6,53,62.1,52.3,98.9,80.6,63
2023/3/17 13:00,64.8,62.5,53.3,51.5,53.3,63.4,52.9,101.4,77.8,62.2
2023/3/17 12:00,65.8,62.6,53.1,51.1,53.3,64.6,52.3,100.7,78.7,62.4
2023/3/17 11:00,66.8,62.5,52.9,51.1,53.5,66.4,50.3,91.8,79.2,63.2
2023/3/17 10:00,67.8,62.5,53.1,51.3,53.8,68.2,49.2,87.7,79.8,63.7
2023/3/17 9:00,68.4,62.4,53,51.2,53.6,69.6,49.2,86.4,80.3,63.8
2023/3/17 8:00,68.7,62.3,53.2,51.3,53.5,71,49.1,86.6,82,65.3
2023/3/17 7:00,68.4,62.1,53.1,51,53.4,71.1,49.1,88.4,83,65.5
2023/3/17 6:00,68,62.1,53,50.6,53,69,49,90.6,81.4,64.7
2023/3/17 5:00,67.8,61.8,52.8,50.2,52.5,68,48.9,90.8,79.7,63.6
2023/3/17 4:00,67.9,61.5,52.4,50,52.3,68.8,48.9,89.2,80,64.1
2023/3/17 3:00,68,61.2,52.4,50.1,52.4,70.1,49.1,87.1,82.4,66.1
2023/3/17 2:00,67.8,60.9,52.5,50.3,52.5,70.9,49.4,85.6,86.5,68.5
2023/3/17 1:00,67.2,60.8,52.6,50.4,52.5,71.8,49.3,85.3,90.5,70.3
2023/3/17 0:00,66.3,60.8,52.8,50.8,52.5,72.7,49.1,88.4,92.7,71
2023/3/16 23:00,65.3,60.6,53,51,52.5,73.5,48.9,95.5,95,72.7
2023/3/16 22:00,64.9,60.8,53.2,51.3,52.8,74.5,48.8,104.6,97.1,74.7
2023/3/16 21:00,65.1,60.7,53,51.2,52.8,75.3,48.5,111.7,98,74.8
2023/3/16 20:00,65.3,60.3,52.8,51.1,52.7,76.2,48.8,110.1,94.7,71.5
2023/3/16 19:00,65.4,59.9,52.9,51.2,52.9,76.9,49,91.9,91.1,69.1
2023/3/16 18:00,64.9,59.8,53.1,51.5,53.1,77.6,49.2,89,88.9,67.1
2023/3/16 17:00,64,59.8,53.4,52,53.5,78.7,49.9,87.3,88,66.1
2023/3/16 16:00,63.6,60,53.8,52.5,53.8,80.1,50.9,90,89.1,66.6
2023/3/16 15:00,63.3,60.4,54.4,53.1,54.1,82.5,51.8,94.8,89.3,67
2023/3/16 14:00,63,60.6,54.7,53.5,54.3,84.6,52.3,101.4,90.3,67.1
2023/3/16 13:00,63.6,61.2,55.2,54,54.6,86.3,53.1,108.4,90.7,67.2
2023/3/16 12:00,64.3,61.5,55.2,53.9,54.5,87.4,54,112.3,89.8,66.9
2023/3/16 11:00,65,61.6,55.1,54.1,54.7,87.8,55.1,123.4,89.7,66.8
2023/3/16 10:00,65.8,62,55.1,54.1,54.9,87.7,56.6,128.4,88.6,66.8
2023/3/16 9:00,66.5,62.4,55.2,54.5,55.3,89,56.3,113.4,85.4,66.7
2023/3/16 8:00,68.1,63.3,55.3,54.8,56,92,56.5,107.3,86.9,67.8
2023/3/16 7:00,69.7,63.9,54.8,54.5,56.5,94.9,57.4,113,89.7,69.1
2023/3/16 6:00,70.9,63.9,53.9,53.6,56.8,97.3,58.4,118.4,89,68.3
2023/3/16 5:00,72.3,64,53.4,53.1,57.2,99.5,58.2,117.5,85.5,66
2023/3/16 4:00,72.9,64,52.9,53,57.3,103,56,103.4,81.5,64.6
2023/3/16 3:00,73.7,64.2,52.8,53.7,58.2,108.9,54.8,96.5,80.7,65.9
2023/3/16 2:00,74,64.1,52.5,54.1,58.4,115.5,55.6,93.4,81.1,67
2023/3/16 1:00,74.4,64.4,52.6,54.9,58.5,122.5,57.5,90.8,82.5,68.4
2023/3/16 0:00,74.3,64.6,53.1,55.9,58.1,131,59.4,89.1,84.3,69.9
2023/3/15 23:00,74.6,65,53.4,56,56.9,126.5,63.4,92,86.4,71.9
2023/3/15 22:00,75,65,53.5,55.2,55.9,90.9,70.5,98,88.4,73.1
2023/3/15 21:00,75.5,64.5,53.3,54.5,55.6,81,84.7,109.4,89.1,74.2
2023/3/15 20:00,74.5,63.4,52.3,52.8,54.2,82.5,100.1,116.4,89.3,74.3
2023/3/15 19:00,72.5,62.2,51.5,51.6,53.5,82.5,94,117.8,90.2,75.4
2023/3/15 18:00,71.6,61.5,51.7,51.9,53.8,83.6,96.2,124.5,93.4,78.2
2023/3/15 17:00,71,61,51.5,52.3,54.3,85.3,95.7,134.8,98.9,82
2023/3/15 16:00,70.3,60.2,51.2,52.3,54.6,87.6,98,156,109.6,87.8
2023/3/15 15:00,69.5,59.6,50.9,52.4,54.9,89.8,103.2,177.6,121.8,93.3
2023/3/15 14:00,68.6,59.3,51,52.7,55,91.5,108.4,177.6,125.4,92.8
2023/3/15 13:00,67.5,59.1,50.9,52.7,55,88.2,110.7,181.5,123.7,89.5
2023/3/15 12:00,66.4,58.7,50.7,52.5,54.8,76.4,99.5,181.6,127.2,91.6
2023/3/15 11:00,65.7,58.3,50.4,52.3,54.5,55.9,60,168,125.1,95.3
2023/3/15 10:00,65.6,58.3,50.3,51.8,54.2,52.8,54.4,175.8,129.4,100.1
2023/3/15 9:00,65.8,58.4,50.2,51.3,54.1,52.8,54.9,171,132.4,84.9
2023/3/15 8:00,66.8,58.8,50.4,51.2,54.3,53.1,54.1,152.3,103,65.9
2023/3/15 7:00,67.5,59,50.8,51.4,54.5,53.3,52.6,116.3,85.9,65.7
2023/3/15 6:00,68.5,59.3,51.4,51.9,54.9,53.8,52.3,100.3,86.7,67.4
2023/3/15 5:00,69,59.4,51.4,51.7,55,54,50.9,99.6,87.7,68.6
2023/3/15 4:00,69.2,59.3,51.3,51.2,54.6,53.4,49.9,95,85,67.4
2023/3/15 3:00,68.7,58.9,51,50.8,54.6,52.7,49.2,89.3,81.9,66.5
2023/3/15 2:00,68.4,59,51.1,50.6,54.9,52.4,49.4,88.4,83.2,66.9
2023/3/15 1:00,67.9,59.1,51.3,50.8,55.1,52.4,49.5,87.4,83.1,67.2
2023/3/15 0:00,67.3,59.2,51.6,51.3,55.4,52.7,49.6,88.5,82.5,66.9
2023/3/14 23:00,67.1,59.4,51.9,51.9,55.4,52.9,49.5,89.9,82.1,66.6
2023/3/14 22:00,67.1,59.6,52,52.1,55.3,53.1,49.4,89.6,81.8,66.9
2023/3/14 21:00,67.2,59.8,51.9,51.8,55.2,53.1,49.4,89.4,82.3,67.1
2023/3/14 20:00,67.3,60,51.5,51.6,55,52.8,49.3,90.5,82.8,67.3
2023/3/14 19:00,68.1,60.3,51.6,51.8,55.5,52.9,49.7,93.1,83.3,67.6
2023/3/14 18:00,68.7,60.5,51.7,51.9,55.7,52.9,50.1,93.1,83.1,67.4
2023/3/14 17:00,69.5,61,52,52.5,56.2,53.4,50.9,90.3,83.7,67.5
2023/3/14 16:00,70,61.3,52.1,52.6,56.4,53.5,51.2,89.9,84,67.6
2023/3/14 15:00,70.3,61.6,52.3,53,56.4,53.5,51.5,88.7,83.5,68.3
2023/3/14 14:00,70.6,61.7,52.3,53.1,56.4,53.3,51.8,86.3,84.2,69.4
2023/3/14 13:00,71.3,62.1,52.5,53.3,56.6,53.3,52.5,85.3,85.8,70.4
2023/3/14 12:00,72,62.2,52.6,53.6,57,53.3,53.4,84.8,87.6,70.4
2023/3/14 11:00,72.2,62.3,52.6,53.8,56.9,53.3,54.3,86.6,90.9,70.3
2023/3/14 10:00,71.9,62,52.3,53.7,56.6,53.2,55,92,94.1,70.3
2023/3/14 9:00,71.6,61.6,52.2,53.7,56.2,53,55.6,101.5,94,72.4
2023/3/14 8:00,71.4,61.6,52.4,54,56.1,53.1,55.3,105.9,102.8,76.6
2023/3/14 7:00,70.9,61.6,52.5,54.3,56.1,53.3,55.7,105.6,113.3,76.4
2023/3/14 6:00,70.4,61.3,52.6,54.3,56,53.2,55.8,99.9,104.1,69
2023/3/14 5:00,70.2,61.1,52.8,54.8,56.1,53.2,56.6,109.3,91.7,70.5
2023/3/14 4:00,70.2,61.2,53.1,55.3,56.4,53.6,56.8,135,94.9,70.9
2023/3/14 3:00,69.9,61.3,53.3,55.3,56.7,54.1,56.2,160.5,100.3,70.5
